tran_date,curr_code,std_rate
2010/01/29 上午 12:00:00,="NZD ",22.42499000
2010/01/29 上午 12:00:00,="PHP ",0.68545100
2010/01/29 上午 12:00:00,="PLN ",10.94760600
2010/01/29 上午 12:00:00,="SEK ",4.32976000
2010/01/29 上午 12:00:00,="SGD ",22.73470300
2010/01/29 上午 12:00:00,="THB ",0.96413500
2010/01/29 上午 12:00:00,="TRY ",21.37654500
2010/03/17 上午 12:00:00,="NZD ",22.67370700
2010/03/17 上午 12:00:00,="PHP ",0.69759800
2010/03/17 上午 12:00:00,="PLN ",11.28220600
2010/03/17 上午 12:00:00,="SEK ",4.48904900
2010/03/17 上午 12:00:00,="SGD ",22.79529000
2010/03/17 上午 12:00:00,="THB ",0.98348800
2010/03/17 上午 12:00:00,="TRY ",20.97727000
2010/03/17 上午 12:00:00,="USD ",31.74700000
2010/03/17 上午 12:00:00,="ZAR ",4.35039400
2010/03/18 上午 12:00:00,="AUD ",29.30127800
2010/03/18 上午 12:00:00,="BRL ",17.76444300
2010/03/18 上午 12:00:00,="CAD ",31.38560200
2010/03/18 上午 12:00:00,="CHF ",30.08034000
2010/03/18 上午 12:00:00,="CNY ",4.66225200
2010/03/18 上午 12:00:00,="COP ",0.01675400
2010/03/18 上午 12:00:00,="DKK ",5.82001400
2010/03/18 上午 12:00:00,="EUR ",43.30746000
2010/03/18 上午 12:00:00,="GBP ",48.51721300
2010/03/18 上午 12:00:00,="HKD ",4.10068400
2010/03/18 上午 12:00:00,="INR ",0.69952700
2010/03/18 上午 12:00:00,="JPY ",0.35212400
2010/03/18 上午 12:00:00,="KRW ",0.02806800
2010/03/18 上午 12:00:00,="MXN ",2.54102000
2010/03/18 上午 12:00:00,="MYR ",9.63663900
2010/03/18 上午 12:00:00,="NOK ",5.42135800
2010/03/18 上午 12:00:00,="NTD ",1.00000000
2010/03/18 上午 12:00:00,="NZD ",22.74214500
2010/03/18 上午 12:00:00,="PHP ",0.69807000
2010/03/18 上午 12:00:00,="PLN ",11.16353300
2010/03/18 上午 12:00:00,="SEK ",4.46484900
2010/03/18 上午 12:00:00,="SGD ",22.80544600
2010/03/18 上午 12:00:00,="THB ",0.98529400
2010/03/18 上午 12:00:00,="TRY ",20.85107800
2010/03/18 上午 12:00:00,="USD ",31.82500000
2010/03/18 上午 12:00:00,="ZAR ",4.35076800
2010/03/19 上午 12:00:00,="AUD ",29.11198500
2010/03/19 上午 12:00:00,="BRL ",17.65336100
2010/03/19 上午 12:00:00,="CAD ",31.25823300
2010/03/19 上午 12:00:00,="CHF ",29.95948700
2010/03/19 上午 12:00:00,="CNY ",4.65817000
2010/03/19 上午 12:00:00,="COP ",0.01666300
2010/03/19 上午 12:00:00,="DKK ",5.78237200
2010/03/19 上午 12:00:00,="EUR ",43.02722700
2010/03/19 上午 12:00:00,="GBP ",47.73983900
2010/03/19 上午 12:00:00,="HKD ",4.09812600
2010/03/19 上午 12:00:00,="INR ",0.69880200
2010/03/19 上午 12:00:00,="JPY ",0.35117600
2010/03/19 上午 12:00:00,="KRW ",0.02799700
2010/03/19 上午 12:00:00,="MXN ",2.52673800
2010/03/19 上午 12:00:00,="MYR ",9.63314100
2010/03/19 上午 12:00:00,="NOK ",5.37653900
2010/03/19 上午 12:00:00,="NTD ",1.00000000
2010/03/19 上午 12:00:00,="NZD ",22.52323200
2010/03/19 上午 12:00:00,="PHP ",0.69937100
2010/03/19 上午 12:00:00,="PLN ",11.05206500
2010/03/19 上午 12:00:00,="SEK ",4.43253400
2010/03/19 上午 12:00:00,="SGD ",22.73468200
2010/03/19 上午 12:00:00,="THB ",0.98418400
2010/03/19 上午 12:00:00,="TRY ",20.69843100
2010/03/19 上午 12:00:00,="USD ",31.79900000
2010/03/19 上午 12:00:00,="ZAR ",4.33583300
2010/03/22 上午 12:00:00,="AUD ",29.27772500
2010/03/22 上午 12:00:00,="BRL ",17.81042300
2010/03/22 上午 12:00:00,="CAD ",31.29453300
2010/03/22 上午 12:00:00,="CHF ",30.13514800
2010/03/22 上午 12:00:00,="CNY ",4.67084600
2010/03/22 上午 12:00:00,="COP ",0.01672700
2010/03/22 上午 12:00:00,="DKK ",5.81066100
2010/03/22 上午 12:00:00,="EUR ",43.23422700
2010/03/22 上午 12:00:00,="GBP ",48.15104900
2010/03/22 上午 12:00:00,="HKD ",4.10843800
2010/03/22 上午 12:00:00,="INR ",0.69940800
2010/03/22 上午 12:00:00,="JPY ",0.35373900
2010/03/22 上午 12:00:00,="KRW ",0.02810300
2010/03/22 上午 12:00:00,="MXN ",2.54373700
2010/03/22 上午 12:00:00,="MYR ",9.59699000
2010/03/22 上午 12:00:00,="NOK ",5.37588700
2010/03/22 上午 12:00:00,="NTD ",1.00000000
2010/03/22 上午 12:00:00,="NZD ",22.52745900
2010/03/22 上午 12:00:00,="PHP ",0.69810600
2010/03/22 上午 12:00:00,="PLN ",11.11862800
2010/03/22 上午 12:00:00,="SEK ",4.43347600
2010/03/22 上午 12:00:00,="SGD ",22.74646900
2010/03/22 上午 12:00:00,="THB ",0.98626700
2010/03/22 上午 12:00:00,="TRY ",20.73481600
2010/03/22 上午 12:00:00,="USD ",31.88600000
2010/03/22 上午 12:00:00,="ZAR ",4.35595100
2010/03/23 上午 12:00:00,="AUD ",29.26378000
2010/03/23 上午 12:00:00,="BRL ",17.93456800
2010/03/23 上午 12:00:00,="CAD ",31.34842500
2010/03/23 上午 12:00:00,="CHF ",30.12105200
2010/03/23 上午 12:00:00,="CNY ",4.66577800
2010/03/23 上午 12:00:00,="COP ",0.01668300
2010/03/23 上午 12:00:00,="DKK ",5.77851200
2010/03/23 上午 12:00:00,="EUR ",42.99431500
2010/03/23 上午 12:00:00,="GBP ",47.92788000
2010/03/23 上午 12:00:00,="HKD ",4.10332400
2010/03/23 上午 12:00:00,="INR ",0.70100100
2010/03/23 上午 12:00:00,="JPY ",0.35232300
2010/03/23 上午 12:00:00,="KRW ",0.02807700
2010/03/23 上午 12:00:00,="MXN ",2.55243100
2010/03/23 上午 12:00:00,="MYR ",9.59192900
2010/03/23 上午 12:00:00,="NOK ",5.35870500
2010/03/23 上午 12:00:00,="NTD ",1.00000000
2010/03/23 上午 12:00:00,="NZD ",22.53069000
2010/03/23 上午 12:00:00,="PHP ",0.69731800
2010/03/23 上午 12:00:00,="PLN ",11.06786700
2010/03/23 上午 12:00:00,="SEK ",4.43056500
2010/03/23 上午 12:00:00,="SGD ",22.73863100
2010/03/23 上午 12:00:00,="THB ",0.98637300
2010/03/23 上午 12:00:00,="TRY ",20.73567700
2010/03/23 上午 12:00:00,="USD ",31.85000000
2010/03/23 上午 12:00:00,="ZAR ",4.34800400
2010/03/24 上午 12:00:00,="AUD ",28.89615300
2010/03/24 上午 12:00:00,="BRL ",17.67988000
2010/03/24 上午 12:00:00,="CAD ",31.01382900
2010/03/24 上午 12:00:00,="CHF ",29.68123800
2010/03/24 上午 12:00:00,="CNY ",4.66477200
2010/03/24 上午 12:00:00,="COP ",0.01651100
2010/03/24 上午 12:00:00,="DKK ",5.69830900
2010/03/24 上午 12:00:00,="EUR ",42.39843300
2010/03/24 上午 12:00:00,="GBP ",47.34077700
2010/03/24 上午 12:00:00,="HKD ",4.10305000
2010/03/24 上午 12:00:00,="INR ",0.70089100
2010/03/24 上午 12:00:00,="JPY ",0.34501600
2010/03/24 上午 12:00:00,="KRW ",0.02791800
2010/03/24 上午 12:00:00,="MXN ",2.53043400
2010/03/24 上午 12:00:00,="MYR ",9.57744400
2010/03/24 上午 12:00:00,="NOK ",5.27296200
