tran_date	curr_code	std_rate
2016/4/1	RUB 	0.479129
2016/4/1	SEK 	3.97901
2016/4/1	SGD 	23.965951
2016/4/1	THB 	0.92085
2016/4/1	TRY 	11.473423
2016/4/1	USD 	32.378
2016/4/1	UST 	32.378
2016/4/1	ZAR 	2.203559
2016/4/6	AUD 	24.652676
2016/4/6	AUT 	24.652676
2016/4/6	BRL 	8.90432
2016/4/6	CAD 	24.785698
2016/4/6	CHF 	33.945799
2016/4/6	CNH 	5.004782
2016/4/6	CNT 	5.004782
2016/4/6	CNY 	5.009496
2016/4/6	COP 	0.010527
2016/4/6	DKK 	4.968451
2016/4/6	EGP 	3.65416
2016/4/6	EUR 	36.980636
2016/4/6	GBP 	45.817837
2016/4/6	HKD 	4.182503
2016/4/6	HUF 	0.118436
2016/2/24	MXN 	1.838484
2016/2/24	MYR 	7.913329
2016/2/24	NOK 	3.864483
2016/2/24	NTD 	1
2016/2/24	NZD 	22.300991
2016/2/24	PEN 	9.492899
2016/2/24	PHP 	0.701729
2016/2/24	PLN 	8.424733
2016/2/24	RUB 	0.44185
2016/2/24	SEK 	3.944734
2016/2/24	SGD 	23.83121
2016/2/24	THB 	0.938621
2016/2/24	TRY 	11.403957
2016/2/24	USD 	33.49
2016/2/24	UST 	33.49
2016/2/24	ZAR 	2.147401
2016/2/25	AUD 	24.241055
2016/2/25	AUT 	24.241055
2016/2/25	BRL 	8.467139
2016/2/25	CAD 	24.756837
2016/2/25	CHF 	33.820679
2016/2/25	CNH 	5.125631
2016/2/25	CNT 	5.125631
2016/2/25	CNY 	5.122888
2016/2/25	COP 	0.010108
2016/2/25	DKK 	4.946395
2016/2/25	EGP 	4.274848
2016/2/25	EUR 	36.905893
2016/2/25	GBP 	46.767115
2016/2/25	HKD 	4.309497
2016/2/25	HUF 	0.118528
2016/2/25	IDR 	0.002491
2016/2/25	INR 	0.487009
2016/2/25	JPT 	0.296425
2016/2/25	JPY 	0.296425
2016/2/25	KRW 	0.027119
2016/2/25	MXN 	1.847872
2016/2/25	MYR 	7.959509
2016/2/25	NOK 	3.881569
2016/2/25	NTD 	1
2016/2/25	NZD 	22.519361
